ra,dec,parallax,parallax_error
67.81582540387018,18.335218925683243,7.032443838030588,0.0883895771214758
67.78072653917702,18.000141735396284,8.312618760473871,0.11806529018847815
68.05431268136915,18.384674148571367,5.371748960035835,0.11383403893604617
67.99085341324083,18.360464965299396,6.899520161996936,0.06119774349584699
67.51614861410796,18.371636033432566,6.877527449788006,0.14949004948147324
68.09218107498253,18.461766661994147,7.046324801028697,0.0970480752216508
67.51667484096893,18.229577288079316,6.849535843745948,0.1035709360304042
68.06699905352612,18.212808676174454,6.9145823124861705,0.09540875535934056
67.51669657826086,18.23033365395227,7.146811686706625,0.10009091160712719
67.85028826816837,18.005875506951863,6.899322607038586,0.14159068594801294
68.4303861522388,18.241835949330273,6.955694388476976,0.14378859301120822
67.8582535917004,18.284888923620848,7.3152492331788865,0.11773759585611418
67.99875007144637,18.358359609894663,6.436983764634134,0.15667260840387878
67.51497065579359,18.230324019946643,7.300932208258052,0.07168185815958557
68.0001379455825,18.659490084939613,5.038363807678745,0.04670000732457249
67.9817555725592,18.183307046777653,6.871064839753172,0.14346295369536505
67.99088745676579,18.3595668672135,6.99574827714273,0.11132674272507369
68.08980110761897,18.216228984472842,7.053967278903694,0.09266107518972524
68.14330681332736,18.425357600017623,8.455486255002256,0.11347932874766682
68.10954179515893,18.46441174945147,6.754018292660356,0.1011307545631624
68.31771257823642,18.422785504551133,7.415110561921992,0.08605534917035486
68.00294125780593,18.657362685274748,5.021493738007532,0.044138316032396784
68.16578152076751,18.343807456725763,5.835981157434299,0.0747525414348039
67.87188425252833,18.146902082861132,8.298050639104279,0.04782247801009766
68.0537769972589,18.327993863963034,5.596241815558675,0.1963646749589129
68.38845510725655,18.264108959781623,6.46161516755127,0.05684225488708971
68.00647404689511,18.5309064842685,5.293475638175664,0.05132334248613208
68.03873630322437,17.956220254196392,6.969609376502863,0.04558984521810041
68.26092252286122,17.923657850871443,8.15846377888812,0.07768470360004964
68.17129035844634,17.983559529664365,5.224846606733344,0.10572195620634671
68.18228889211855,18.048895688566116,6.625948959502993,0.047821316056570126
68.17121433168145,18.15656995198939,6.895317746493958,0.07459649857892256
68.02360033891908,17.9830851746389,5.389730914698768,0.14997803665013335
68.0660516257985,18.02734793750196,6.933366746822198,0.04174443414786534
