ra,dec,parallax,parallax_error
68.90358654043548,22.440021954697613,5.002841751429391,0.02766241778756454
68.92437975498079,22.569810212284647,6.525219612816328,0.15949861854331793
69.27589578397618,22.755170758548587,7.93810553083383,0.09426573083509408
68.78551142028638,23.194324116969987,7.69445013234812,0.13794676520896335
69.49386694109265,22.73949837831056,5.304059680505181,0.039558339103121135
68.83714931594174,22.906649053227408,6.179241860678244,0.06475820519354403
68.73726903186791,22.976519803487665,6.146953936571319,0.0605755538603471
68.54585111303625,22.862258420146674,6.181654468896187,0.06398940808137164
68.46676845609888,22.84161922192693,6.300788167116865,0.04726826375207057
68.51043065063503,22.77883604158033,8.372890293727401,0.07559717431791317
68.92519634164103,22.87287566312049,6.170193583703035,0.13283319050842715
68.96293350028522,22.877674308207585,6.160629544373894,0.07487317141708874
68.97570268127653,22.903680389906462,6.025819378691575,0.047599048061239914
68.97296643888407,22.90242056588199,6.363423766986399,0.08536181074440605
68.63465436551272,22.839272802205993,7.148341032282767,0.13878480238800414
68.99559726791836,22.64305819396554,6.291596258051201,0.04404737141412799
69.20194636696783,22.48754642769281,5.9122894786799325,0.09335515794182363
68.90456275495039,23.29936895323084,5.423456957162881,0.18760175208724456
68.53000920276833,22.85615402906198,5.387792253852219,0.04300470828962832
69.20252999110453,22.769704445374565,6.191176596014162,0.032597373786316296
69.29447892511372,22.649105681402528,5.788349197183276,0.07806322756560194
69.14147687060452,22.918654167536555,7.048757066226628,0.030875660244957328
68.96709721165303,22.91774272429937,6.280746431563306,0.11319697722007287
69.3072575624255,22.626765612633687,6.011345688665167,0.17104736421262484
68.82529935760493,23.14204128816478,6.488743552050589,0.18250360774350824
68.65765998976352,22.700185353538174,5.537148305287288,0.05369234326295278
68.63827617092798,22.71030909387901,7.540872351263262,0.052280075181489985
68.97033263239003,22.849514707412318,6.388753916595243,0.09249600556544052
68.96996689880919,22.90637281776715,5.644937579843063,0.10749846367507575
68.8457345106907,22.578095937914778,5.366057019129675,0.045635834950940944
68.83425573809092,22.537305359450418,6.195650696917371,0.04768685329572885
68.90716258453908,22.469885792240678,5.362450131039834,0.11945929626060942
68.68953005071872,22.69219291540083,7.439071013270083,0.05218291925924183
68.94616150741516,22.536617249672464,8.438127289264063,0.10049768571213187
68.84041626902291,23.029920127234032,5.892183232899415,0.15326165591896707
68.9974830705861,22.56681584375109,5.05041412958545,0.10897244382524998
68.68940559853283,23.134001352374238,5.980988325468018,0.1849237134455794
68.61784800351097,23.10917634280962,7.6782727234818875,0.0582166114097963
68.64384143228364,23.107598198339026,7.730414549108853,0.10842159716150572
68.61821631690354,23.108154531704283,7.975273911715915,0.1009821229425362
69.24501430092737,23.188715058855365,6.150488060305717,0.0979343535622165
69.24496726670887,23.089100643748214,6.831555321999282,0.15889433253178323
