ra,dec,parallax,parallax_error
65.60024848853575,26.773801615341746,6.125011700835574,0.10499218197233544
65.51617967406021,26.664751908130594,5.036602584189251,0.059362070109140255
65.89866674705486,26.886791174409307,8.241161252125476,0.09468034573427758
65.80868992399121,26.80613627013534,5.714038751477395,0.06556863334925951
65.73594776169823,26.920346587388263,5.458444045925785,0.04258328784999005
65.69955731765793,26.76461207976561,6.342301547691122,0.10983276173996917
66.00654360277892,27.163647532568696,5.663413916464819,0.05588303311216419
65.77745313129829,26.67459995070646,7.586666423492028,0.06893355708000795
65.97803356113246,27.02013261718867,5.875863123478516,0.026236124545649605
65.47847759662909,26.710313611006317,6.200951144186763,0.1303002222910543
65.41525276754561,26.82049429946956,6.012860835705691,0.1674586611023616
65.18492363607358,27.16566948509094,5.113247326384731,0.09160985806419746
65.4980108450249,27.207000611924382,5.1970526452604275,0.021340976267608284
65.39419728002619,27.02734996389352,5.9880578951429255,0.13799517199151617
65.56991710838946,26.91580528989449,6.346524212247529,0.13505305205066304
65.58988670477935,27.131498655326546,5.154218054550819,0.03883568182409756
65.3284485728394,27.126905993551016,6.283518315897514,0.035904863311091086
65.10654168610957,27.00979836964626,5.870179104991768,0.18484552741809085
65.57725358032202,26.998297171367376,7.595486092339861,0.06625934865301744
65.62529513318528,26.969844381797763,5.145306094564531,0.07398841864823356
65.57664354822502,27.222008578300358,5.325719406554094,0.039812981657974124
65.74659528718595,27.000452191797308,6.134800258736698,0.06496120909092619
65.31359102521395,27.35023019350633,5.409424877014397,0.04525720918564361
65.09188721822487,27.26636190777254,7.757887609326878,0.1111415131727073
65.1633410618558,27.292049013975102,7.514768293838829,0.06467327525069522
65.31734531028361,27.35108949329168,5.290511594142507,0.08538846695554898
65.57490775627568,26.994987931269172,7.680951317618028,0.07982189837959006
65.13488128489129,27.220743016000604,5.759197489429218,0.05776467723896361
65.1437131141599,27.18292060073903,6.708325022067701,0.10192207517457921
