ra,dec,parallax,parallax_error
65.1004462350492,28.163337848534102,5.438893294222915,0.1956372007299616
65.42252955639427,28.10111315413675,6.161936685408229,0.13045210505812402
65.41731042005136,28.239489238048293,7.788607629657836,0.09445821604202949
65.60373947058252,28.19608924110351,6.381340229229431,0.19142564308133858
65.81680461067636,28.381911796082328,6.421475583728045,0.06510149415098411
65.21505725597227,28.396294164028877,6.275721618007355,0.039669906630112904
65.32289877753732,28.905596949002824,5.94201094842878,0.1289488642701276
65.10786796055471,28.278179661033178,5.9312826680785395,0.04722469786145775
65.18650726003514,28.496227899129625,5.417120326850248,0.11041324662240372
65.67076903224381,28.350127473207184,7.443878267727826,0.10370379381631821
65.71172752670138,28.726776445752204,8.424619059965654,0.15152450162795866
65.0965126446515,28.297480599206402,5.824008551565933,0.05054384420391598
65.18276195584819,28.242635284835014,8.323582062419778,0.049158015589163835
65.51315960382962,28.427416153540985,8.314320158940433,0.13852134292463306
65.70882167673444,28.55787321081538,5.793953956006791,0.1860200279797479
65.19691770591179,28.848277079243093,5.597489000843501,0.024230030291233034
65.58071570695083,28.582355545038578,5.204267606702173,0.04138774649225426
65.4952452390147,28.30169526304254,7.672831031479071,0.05158512440424451
65.428715935791,28.58290421127999,8.439464878688511,0.07983957442503214
65.05055763094812,28.73366896124363,6.447979010075952,0.05437248469425919
65.72753468151268,28.39833748367404,5.387801882738002,0.049041050042826585
65.27278467449328,28.640434121231014,5.8774096613945845,0.09856492787546471
65.72785267347633,28.399511837186388,5.350184823049178,0.044340936086404936
65.70282669652772,28.383404860161075,5.506253677625838,0.16469495318871877
65.68624178359926,28.013689970057218,5.099371989285812,0.03927026290996343
65.84125620321397,28.174510335270607,6.658319190439817,0.06011157902732306
65.78244699537146,28.0991814258892,7.191422424578494,0.17208224767914843
65.59280255823738,28.0409786662112,6.506847204527144,0.036855001656392015
65.77537309685334,28.021983504503915,7.469291269170988,0.13643398056569284
65.76390503067371,28.15839284072979,6.851527770772305,0.18783843609026896
65.80301924248053,28.207073586260556,7.234896930077603,0.10162607761264951
