ra,dec,parallax,parallax_error
236.98082349601347,-35.71947752303867,7.020660002899416,0.04133433405028964
236.98012967241033,-35.718862800605336,6.791475349614242,0.053084180110523814
237.30036427968662,-35.6515054803192,6.5867783543451885,0.047275604727766034
237.05475784943255,-35.72540530845953,6.552646097117355,0.05592817865695328
237.29425441300955,-35.38542574878784,6.0850350898137,0.11531959195930322
237.22897073780098,-35.40802540466136,5.211296638953457,0.04077180662657961
236.54301342532875,-35.53943070126721,7.052866708387182,0.09799395667404863
236.69219875754217,-35.4032750738725,6.994386885383964,0.0562915521206074
237.1771319690194,-35.33530104882569,7.07537742408752,0.1599644763197022
237.0392475874791,-35.495159291306734,7.646694504895974,0.08617389053531374
236.73486364949477,-35.50417920312385,5.961508671320035,0.09135257008505228
236.84878889567042,-35.17511648325492,7.80215380107157,0.06677971427853811
236.57412739697696,-35.42800401852786,6.027144125776101,0.05482854005841809
237.22865827541415,-35.69979457130025,6.203265057104501,0.1779127754557904
237.02600738362776,-35.26346570685893,6.607235397154171,0.09310251145155095
236.9608790134392,-35.47660096683098,6.414818549842662,0.04591740722845778
236.63246401239527,-35.63998657836878,7.788166533741824,0.08254918020591678
237.50303954767816,-35.488918231129915,6.9587139873485455,0.09046021879069391
236.98718906132717,-35.243095260552664,6.378443450562686,0.05448205626596674
236.78500778168393,-35.67224481024714,7.373645811091269,0.033774578892518795
236.77559615290593,-35.518146156475325,6.749217712832645,0.050246211572574556
237.4624506722158,-35.33588664816192,8.194274506387881,0.1534343190002781
237.56231567720383,-35.06028121150342,6.51972760540338,0.09850153896354875
237.5941477801294,-35.27549302121514,7.15366525856452,0.07456299282561522
237.59618685700065,-35.26847393940345,7.280761099430245,0.08201221518196788
237.2254195872112,-35.22198776865881,8.038847082663134,0.03823247075645344
237.45813906569077,-35.459273891234155,6.234023874551335,0.05818552320369342
237.56586345269807,-35.097169397670804,7.1526251021481375,0.19209412953074773
236.99584645907245,-34.94409670627822,6.896876668960601,0.10599836177386773
237.03714888854856,-34.881585679044235,7.519038385664993,0.06126296422700843
237.32910819481165,-35.07359585457273,7.580705529595642,0.12917981569688583
237.31882282222318,-35.04016552237382,7.924603591394068,0.08260017584966652
237.29417536342993,-34.84249735665742,6.917069485201892,0.04281673107575472
237.3016706039541,-34.87866801334425,7.611570520220028,0.052282884195674714
236.6035043597184,-35.08095216690685,6.67864582203459,0.03505852614124868
236.6876700901411,-34.996610684374446,6.9396212294338895,0.03197209142491844
236.88539335803577,-34.96304689367365,7.628712503106832,0.0409600680020595
236.84266425748828,-34.86711568792528,6.061019984398597,0.08123649295148459
