ra,dec,parallax,parallax_error
70.1322027093167,25.729322988031292,8.224058227507493,0.08952098677846057
70.6325915946936,25.48381747364001,5.1895442277249195,0.13486555278497406
70.42658859677984,25.567573823823672,7.676824272956298,0.08336033240930135
70.28317916367607,25.457481487941212,8.209193646579772,0.04833433115632524
70.58761215292003,25.34277761052226,7.344068140348552,0.1227312216253005
70.41766934767047,25.310899577774872,7.4848839839591355,0.09685621977208263
70.35705561425154,25.842222455339048,5.516508254331281,0.19731225446704947
70.87399491286114,25.738559949623216,7.564976296319466,0.09492395824952427
70.71875899255677,26.069740845930664,6.954759457969512,0.12103909949288802
70.15768776053058,25.91548603450052,6.808894631059239,0.15018336268702484
69.93703793588192,26.031212807642582,7.307019175705505,0.11110723964563332
70.20610820915618,25.85575103155183,7.11080646266605,0.13455801276482693
70.20631586592172,25.85518403387102,7.145865524611545,0.055202141047761076
70.28357783712264,25.992716356512638,6.444577010802121,0.06812035311762826
70.64290386933303,25.82084357517279,5.056468636736484,0.051452185899095455
