ra,dec,parallax,parallax_error
67.4434667065366,27.18816308589915,5.884968605990662,0.06031448492128415
67.66710800918537,27.078109567847186,6.449236021005282,0.09646365412574497
67.33629996434114,26.56114410912854,7.737395613771639,0.19899372367774926
67.42700661201519,26.54688636442249,7.401056726193093,0.051964245157118456
67.24733448737979,26.884481587119648,7.960312028800209,0.13704746244237695
67.45462035973821,26.554471243218025,5.408731705088701,0.17181612299382
67.42316736137063,26.549389701835743,7.387989896101929,0.0693154964843632
67.87136389290838,26.87971448555837,5.414862026921621,0.056654156972775184
67.85994367242735,27.12225258700292,6.055091546900778,0.09698424094085206
67.70973501897053,27.1966075473592,5.277080775767702,0.05852663090032812
67.73789892048646,27.26522157526857,5.183295833871289,0.0809925884375723
67.81020699260291,27.17152600850443,7.844048131408091,0.04403982320344024
67.1776267538397,27.23439319666989,7.5306840054954565,0.14349871494178496
67.33266994377786,27.40411131377826,7.289027843664727,0.10899389410999175
67.11659578110878,27.105955648305322,7.8618564165973215,0.05857970011565598
67.06532158016675,27.18628481739191,7.588563982674254,0.12456044756609297
66.80600194477286,26.985714998926355,5.725984569215073,0.18885217689778946
66.92456763456066,27.165311561451457,7.573946465071703,0.12843911045219944
67.28809146666418,27.278030430346178,5.613805568876222,0.08896361195911114
67.31975312429104,27.45477012087552,6.018863749440734,0.04170383672319708
67.59110863199861,27.444212179472625,7.114457022890177,0.1020448024644448
67.47970779699513,27.419564709556866,7.811698491240898,0.08007081403155698
