ra,dec,parallax,parallax_error
67.40031077710421,24.598685871375476,7.726733945777673,0.0894282135964239
67.50547876361061,24.340603932643496,5.294708846784555,0.15372385289455068
67.58636094590925,24.015999509239506,6.878617132226584,0.08977708064761676
67.55593354245114,24.310869275628082,5.685500979419521,0.17144691177406982
67.93161393788922,24.155615147547014,6.379574703012788,0.1759485641667207
67.49798934178993,24.552043173258927,7.626341769826638,0.15291261198372103
67.67321395528623,24.51141780517247,5.738756249078707,0.03810075307914208
68.08228543680308,24.543759103342847,8.311012193954097,0.058899352496151025
67.79704156084831,24.88547022832544,5.30960504058232,0.04295788517623635
68.12744242690222,24.332507213253127,7.679804787444135,0.07098820121004024
67.960739010558,24.404838774806333,7.500471273038267,0.09240489835697907
68.06426433621407,24.48312486128061,7.665299687506753,0.1879461367496192
68.13237919814183,24.334090095694357,7.690810643889835,0.07464659348839892
68.07449740940888,24.370711836487803,8.053387354908049,0.19147827995626823
